59	631
58	630
58	629
60	632
60	633
57	628
61	634
61	635
56	627
62	636
55	626
55	625
63	637
63	638
54	624
54	623
64	639
64	640
65	641
66	642
66	643
67	644
67	645
68	646
68	647
69	648
70	649
70	650
71	651
72	652
72	653
53	622
53	621
52	620
51	619
51	618
50	617
50	616
49	615
49	614
48	613
47	612
47	611
46	610
46	609
45	608
44	607
44	606
43	605
43	604
42	603
42	602
41	601
40	600
40	599
39	598
39	597
38	596
37	595
37	594
36	593
73	654
74	655
75	656
76	657
76	658
77	659
78	660
79	661
80	662
80	663
81	664
82	665
83	666
84	667
85	668
85	669
86	670
87	671
88	672
89	673
90	674
90	675
91	676
92	677
93	678
94	679
95	680
96	681
97	682
97	683
98	684
99	685
99	686
100	687
101	688
102	689
103	690
103	691
104	692
105	693
106	694
106	695
107	696
108	697
108	698
109	699
35	592
34	591
34	590
33	589
32	588
31	587
31	586
30	585
29	584
28	583
27	582
27	581
26	580
25	579
24	578
23	577
22	576
21	575
20	574
19	573
19	572
18	571
17	570
16	569
15	568
14	567
14	566
13	565
12	564
11	563
10	562
10	561
9	560
8	559
7	558
6	557
6	556
5	555
4	554
3	553
2	552
2	551
1	550
0	549
