214	499
215	500
215	501
213	498
213	497
216	502
212	496
217	503
217	504
211	495
218	505
218	506
210	494
210	493
219	507
219	508
209	492
208	491
207	490
207	489
206	488
205	487
204	486
204	485
203	484
202	483
201	482
201	481
200	480
199	479
199	478
220	509
220	510
221	511
222	512
222	513
223	514
223	515
224	516
225	517
225	518
226	519
226	520
227	521
227	522
228	523
229	524
229	525
230	526
230	527
231	528
232	529
232	530
233	531
234	532
235	533
235	534
236	535
237	536
237	537
238	538
198	477
198	476
197	475
196	474
195	473
195	472
194	471
193	470
193	469
192	468
191	467
190	466
190	465
189	464
188	463
188	462
187	461
186	460
185	459
184	458
183	457
183	456
182	455
181	454
180	453
179	452
178	451
177	450
176	449
175	448
175	447
174	446
173	445
172	444
171	443
171	442
170	441
169	440
168	439
167	438
167	437
166	436
165	435
165	434
164	433
163	432
163	431
162	430
161	429
161	428
160	427
159	426
159	425
158	424
158	423
157	422
157	421
156	420
156	419
155	418
155	417
239	539
240	540
240	541
241	542
242	543
243	544
243	545
244	546
245	547
246	548
247	549
248	550
249	551
249	552
250	553
251	554
252	555
253	556
253	557
254	558
255	559
256	560
257	561
257	562
258	563
259	564
259	565
260	566
261	567
262	568
262	569
263	570
264	571
264	572
265	573
266	574
267	575
267	576
268	577
269	578
269	579
270	580
271	581
271	582
272	583
272	584
273	585
274	586
275	587
275	588
276	589
277	590
277	591
278	592
279	593
279	594
280	595
281	596
282	597
282	598
283	599
283	600
284	601
285	602
285	603
286	604
287	605
287	606
288	607
288	608
289	609
289	610
290	611
291	612
291	613
292	614
292	615
293	616
294	617
294	618
295	619
296	620
296	621
297	622
297	623
298	624
298	625
299	626
300	627
300	628
301	629
302	630
302	631
303	632
304	633
305	634
305	635
306	636
307	637
308	638
308	639
309	640
310	641
311	642
312	643
312	644
313	645
314	646
315	647
316	648
316	649
317	650
318	651
319	652
320	653
321	654
321	655
322	656
323	657
324	658
325	659
325	660
154	416
153	415
153	414
152	413
152	412
151	411
151	410
150	409
150	408
149	407
149	406
148	405
148	404
147	403
147	402
146	401
145	400
145	399
144	398
143	397
143	396
142	395
141	394
141	393
140	392
139	391
138	390
138	389
137	388
136	387
136	386
135	385
134	384
134	383
133	382
132	381
132	380
131	379
130	378
129	377
129	376
128	375
127	374
126	373
126	372
125	371
124	370
124	369
123	368
122	367
122	366
121	365
120	364
119	363
119	362
118	361
117	360
116	359
115	358
114	357
113	356
113	355
112	354
111	353
110	352
109	351
108	350
107	349
106	348
105	347
104	346
103	345
102	344
102	343
101	342
100	341
99	340
98	339
98	338
97	337
96	336
95	335
95	334
94	333
93	332
92	331
92	330
91	329
90	328
90	327
89	326
89	325
88	324
87	323
87	322
86	321
86	320
85	319
85	318
84	317
84	316
83	315
82	314
82	313
81	312
81	311
80	310
80	309
79	308
78	307
78	306
78	305
77	304
77	303
76	302
75	301
75	300
74	299
73	298
73	297
72	296
72	295
71	294
70	293
69	292
69	291
68	290
67	289
67	288
66	287
66	286
65	285
64	284
63	283
63	282
62	281
61	280
61	279
60	278
59	277
59	276
58	275
57	274
56	273
56	272
55	271
54	270
54	269
53	268
52	267
51	266
51	265
50	264
49	263
48	262
48	261
47	260
46	259
45	258
44	257
43	256
43	255
42	254
41	253
40	252
39	251
38	250
37	249
36	248
36	247
35	246
34	245
33	244
32	243
31	242
30	241
30	240
29	239
28	238
27	237
27	236
26	235
25	234
24	233
24	232
23	231
22	230
21	229
21	228
20	227
19	226
19	225
18	224
17	223
17	222
16	221
16	220
15	219
14	218
14	217
13	216
13	215
12	214
12	213
11	212
10	211
10	210
9	209
9	208
8	207
8	206
7	205
7	204
6	203
6	202
5	201
4	200
4	199
3	198
2	197
2	196
1	195
0	194
0	193
326	661
327	662
328	663
328	664
329	665
330	666
330	667
331	668
332	669
332	670
333	671
334	672
334	673
335	674
336	675
336	676
337	677
338	678
338	679
339	680
339	681
340	682
341	683
341	684
342	685
343	686
343	687
344	688
345	689
345	690
346	691
347	692
348	693
348	694
349	695
350	696
350	697
351	698
351	699
