78	7
78	6
79	8
77	5
80	9
80	10
76	4
81	11
81	12
75	3
75	2
82	13
74	1
83	14
83	15
73	0
84	16
85	17
85	18
86	19
87	20
87	21
88	22
89	23
89	24
90	25
91	26
92	27
92	28
93	29
94	30
94	31
95	32
96	33
97	34
98	35
98	36
99	37
100	38
101	39
102	40
102	41
103	42
104	43
104	44
105	45
106	46
107	47
107	48
108	49
109	50
110	51
110	52
111	53
112	54
113	55
114	56
114	57
115	58
116	59
117	60
117	61
118	62
119	63
120	64
120	65
121	66
122	67
122	68
123	69
124	70
124	71
125	72
126	73
126	74
127	75
128	76
128	77
129	78
129	79
130	80
131	81
131	82
132	83
133	84
134	85
134	86
135	87
136	88
136	89
137	90
138	91
139	92
139	93
140	94
141	95
142	96
142	97
143	98
144	99
145	100
145	101
146	102
147	103
147	104
148	105
149	106
149	107
150	108
151	109
151	110
152	111
152	112
153	113
154	114
154	115
155	116
155	117
156	118
157	119
157	120
158	121
158	122
159	123
160	124
160	125
161	126
162	127
162	128
163	129
163	130
164	131
165	132
165	133
166	134
167	135
168	136
168	137
169	138
170	139
171	140
171	141
172	142
173	143
174	144
174	145
175	146
176	147
177	148
178	149
178	150
179	151
180	152
181	153
182	154
183	155
183	156
184	157
185	158
186	159
186	160
187	161
188	162
188	163
189	164
190	165
190	166
191	167
192	168
193	169
193	170
194	171
195	172
195	173
196	174
197	175
197	176
198	177
198	178
199	179
200	180
200	181
201	182
202	183
203	184
203	185
204	186
205	187
205	188
206	189
207	190
208	191
208	192
209	193
210	194
211	195
211	196
212	197
213	198
214	199
214	200
215	201
216	202
216	203
217	204
218	205
218	206
219	207
219	208
220	209
220	210
221	211
222	212
222	213
223	214
223	215
224	216
225	217
225	218
226	219
227	220
227	221
228	222
228	223
229	224
230	225
230	226
231	227
232	228
232	229
233	230
234	231
235	232
235	233
236	234
237	235
237	236
238	237
239	238
240	239
240	240
241	241
242	242
243	243
243	244
244	245
245	246
246	247
247	248
247	249
248	250
249	251
250	252
251	253
252	254
252	255
253	256
254	257
255	258
256	259
256	260
257	261
258	262
258	263
259	264
260	265
260	266
261	267
262	268
262	269
263	270
263	271
264	272
265	273
265	274
266	275
266	276
267	277
267	278
268	279
269	280
270	281
270	282
271	283
272	284
272	285
273	286
274	287
274	288
275	289
276	290
277	291
277	292
278	293
279	294
280	295
280	296
281	297
282	298
282	299
283	300
284	301
284	302
285	303
286	304
286	305
287	306
287	307
288	308
289	309
289	310
290	311
290	312
291	313
292	314
292	315
293	316
294	317
294	318
295	319
296	320
296	321
297	322
297	323
298	324
299	325
300	326
300	327
301	328
302	329
302	330
303	331
304	332
304	333
305	334
306	335
307	336
307	337
308	338
309	339
310	340
311	341
311	342
312	343
313	344
314	345
315	346
315	347
316	348
317	349
318	350
319	351
320	352
320	353
321	354
322	355
323	356
324	357
324	358
325	359
326	360
327	361
327	362
328	363
329	364
329	365
330	366
331	367
331	368
332	369
333	370
333	371
334	372
334	373
335	374
336	375
337	376
337	377
338	378
338	379
339	380
340	381
340	382
341	383
342	384
342	385
343	386
344	387
345	388
345	389
346	390
347	391
347	392
348	393
349	394
350	395
350	396
351	397
352	398
352	399
353	400
354	401
354	402
355	403
355	404
356	405
357	406
357	407
358	408
358	409
359	410
359	411
360	412
361	413
361	414
362	415
362	416
363	417
363	418
364	419
365	420
365	421
366	422
366	423
367	424
368	425
368	426
369	427
370	428
370	429
371	430
372	431
373	432
373	433
374	434
375	435
375	436
376	437
377	438
378	439
378	440
379	441
380	442
381	443
382	444
382	445
383	446
384	447
385	448
386	449
387	450
387	451
388	452
389	453
390	454
391	455
392	456
392	457
393	458
394	459
395	460
395	461
396	462
397	463
398	464
398	465
399	466
400	467
400	468
401	469
402	470
403	471
403	472
404	473
404	474
405	475
405	476
406	477
407	478
407	479
408	480
409	481
410	482
410	483
411	484
412	485
413	486
413	487
414	488
415	489
415	490
416	491
417	492
417	493
418	494
419	495
419	496
420	497
421	498
422	499
422	500
423	501
424	502
424	503
425	504
426	505
426	506
427	507
427	508
428	509
428	510
429	511
429	512
430	513
431	514
431	515
432	516
432	517
433	518
434	519
434	520
435	521
435	522
436	523
437	524
437	525
438	526
438	527
439	528
440	529
440	530
441	531
442	532
443	533
443	534
444	535
445	536
445	537
446	538
447	539
448	540
448	541
449	542
450	543
451	544
451	545
452	546
453	547
454	548
455	549
455	550
456	551
457	552
458	553
459	554
460	555
460	556
461	557
462	558
462	559
463	560
464	561
464	562
465	563
466	564
467	565
467	566
468	567
469	568
469	569
470	570
471	571
471	572
472	573
473	574
473	575
474	576
475	577
475	578
476	579
477	580
477	581
478	582
479	583
480	584
480	585
481	586
482	587
483	588
483	589
484	590
485	591
486	592
486	593
487	594
488	595
489	596
489	597
490	598
491	599
491	600
492	601
493	602
493	603
494	604
494	605
495	606
496	607
496	608
497	609
497	610
498	611
499	612
499	613
