141	269
141	270
140	268
142	271
139	267
139	266
143	272
143	273
138	265
138	264
144	274
137	263
137	262
145	275
145	276
136	261
146	277
146	278
147	279
148	280
148	281
149	282
150	283
150	284
151	285
151	286
152	287
153	288
153	289
154	290
155	291
155	292
135	260
135	259
134	258
133	257
133	256
132	255
132	254
131	253
130	252
130	251
129	250
128	249
127	248
127	247
126	246
125	245
125	244
124	243
123	242
123	241
122	240
121	239
121	238
120	237
119	236
119	235
118	234
117	233
117	232
116	231
115	230
156	293
157	294
158	295
158	296
159	297
160	298
161	299
161	300
162	301
163	302
163	303
164	304
165	305
166	306
166	307
167	308
168	309
169	310
170	311
170	312
171	313
172	314
173	315
173	316
174	317
175	318
176	319
176	320
177	321
178	322
178	323
179	324
180	325
181	326
181	327
182	328
182	329
183	330
184	331
185	332
185	333
186	334
187	335
187	336
188	337
189	338
189	339
190	340
191	341
191	342
192	343
193	344
194	345
194	346
195	347
196	348
196	349
197	350
198	351
198	352
199	353
200	354
114	229
114	228
113	227
112	226
112	225
111	224
110	223
109	222
109	221
108	220
107	219
107	218
106	217
105	216
105	215
104	214
103	213
102	212
102	211
101	210
100	209
99	208
99	207
98	206
97	205
96	204
95	203
95	202
94	201
93	200
93	199
92	198
91	197
90	196
90	195
89	194
88	193
87	192
87	191
86	190
85	189
84	188
84	187
83	186
82	185
82	184
81	183
81	182
80	181
79	180
79	179
78	178
77	177
77	176
76	175
75	174
75	173
74	172
74	171
73	170
72	169
72	168
71	167
70	166
70	165
69	164
68	163
68	162
67	161
66	160
66	159
65	158
64	157
64	156
63	155
62	154
62	153
61	152
60	151
60	150
59	149
58	148
58	147
57	146
56	145
56	144
55	143
54	142
53	141
53	140
52	139
51	138
51	137
50	136
49	135
49	134
48	133
47	132
47	131
46	130
45	129
45	128
44	127
43	126
42	125
42	124
41	123
40	122
40	121
39	120
38	119
38	118
37	117
36	116
35	115
35	114
34	113
33	112
32	111
32	110
31	109
30	108
29	107
29	106
201	355
201	356
202	357
203	358
203	359
204	360
204	361
205	362
206	363
206	364
207	365
207	366
208	367
209	368
209	369
210	370
210	371
211	372
212	373
212	374
213	375
213	376
214	377
215	378
215	379
216	380
217	381
217	382
218	383
218	384
219	385
220	386
220	387
221	388
222	389
222	390
223	391
224	392
224	393
225	394
226	395
226	396
227	397
228	398
229	399
229	400
230	401
231	402
232	403
232	404
233	405
234	406
234	407
235	408
236	409
237	410
238	411
238	412
239	413
240	414
241	415
241	416
242	417
243	418
244	419
244	420
245	421
246	422
246	423
247	424
248	425
248	426
249	427
250	428
250	429
251	430
252	431
253	432
253	433
254	434
255	435
255	436
256	437
257	438
257	439
258	440
259	441
260	442
260	443
261	444
262	445
262	446
263	447
264	448
264	449
265	450
266	451
267	452
267	453
268	454
269	455
269	456
270	457
270	458
271	459
272	460
272	461
273	462
274	463
274	464
275	465
276	466
276	467
277	468
277	469
278	470
279	471
279	472
280	473
281	474
281	475
282	476
283	477
283	478
284	479
285	480
285	481
286	482
287	483
287	484
288	485
288	486
289	487
290	488
290	489
291	490
292	491
292	492
293	493
294	494
294	495
295	496
296	497
297	498
297	499
298	500
299	501
299	502
300	503
301	504
302	505
302	506
303	507
304	508
305	509
305	510
306	511
307	512
308	513
308	514
309	515
310	516
311	517
311	518
312	519
313	520
314	521
314	522
315	523
316	524
316	525
317	526
317	527
318	528
319	529
320	530
320	531
321	532
322	533
322	534
323	535
324	536
324	537
325	538
326	539
327	540
327	541
328	542
328	543
329	544
330	545
330	546
331	547
332	548
332	549
333	550
333	551
334	552
335	553
336	554
336	555
337	556
338	557
339	558
339	559
340	560
340	561
341	562
342	563
342	564
343	565
343	566
344	567
345	568
345	569
346	570
346	571
347	572
348	573
348	574
349	575
350	576
350	577
351	578
351	579
352	580
353	581
353	582
354	583
355	584
355	585
356	586
357	587
357	588
358	589
359	590
359	591
360	592
361	593
362	594
362	595
363	596
364	597
365	598
365	599
366	600
367	601
367	602
28	105
27	104
26	103
26	102
25	101
24	100
23	99
23	98
22	97
21	96
21	95
20	94
19	93
18	92
18	91
17	90
16	89
16	88
15	87
14	86
14	85
13	84
12	83
12	82
11	81
10	80
10	79
9	78
9	77
8	76
7	75
7	74
6	73
5	72
5	71
4	70
3	69
3	68
2	67
2	66
1	65
0	64
0	63
368	603
369	604
370	605
370	606
371	607
372	608
372	609
373	610
374	611
375	612
376	613
376	614
377	615
378	616
378	617
379	618
380	619
381	620
381	621
382	622
383	623
383	624
384	625
385	626
385	627
386	628
387	629
387	630
388	631
389	632
390	633
390	634
391	635
392	636
392	637
393	638
394	639
394	640
395	641
396	642
396	643
397	644
398	645
398	646
399	647
400	648
400	649
401	650
401	651
402	652
403	653
404	654
404	655
405	656
406	657
406	658
407	659
408	660
408	661
409	662
410	663
410	664
411	665
411	666
412	667
413	668
413	669
414	670
414	671
415	672
415	673
416	674
417	675
417	676
418	677
419	678
419	679
420	680
421	681
421	682
422	683
423	684
423	685
424	686
425	687
425	688
426	689
427	690
427	691
428	692
429	693
429	694
430	695
431	696
431	697
432	698
433	699
