416	58
415	57
415	56
417	59
414	55
418	60
418	61
413	54
413	53
419	62
412	52
420	63
420	64
411	51
421	65
410	50
410	49
409	48
408	47
407	46
406	45
405	44
405	43
404	42
403	41
403	40
402	39
402	38
401	37
422	66
422	67
423	68
424	69
424	70
425	71
426	72
426	73
427	74
427	75
428	76
429	77
430	78
430	79
431	80
432	81
432	82
433	83
434	84
434	85
435	86
436	87
436	88
437	89
438	90
438	91
439	92
440	93
440	94
400	36
400	35
399	34
399	33
398	32
397	31
397	30
396	29
396	28
395	27
394	26
394	25
393	24
393	23
392	22
391	21
391	20
390	19
389	18
389	17
388	16
387	15
387	14
386	13
385	12
385	11
384	10
383	9
382	8
382	7
381	6
380	5
380	4
379	3
378	2
377	1
377	0
441	95
442	96
442	97
443	98
444	99
444	100
445	101
446	102
447	103
447	104
448	105
449	106
450	107
451	108
451	109
452	110
453	111
453	112
454	113
455	114
455	115
456	116
457	117
458	118
458	119
459	120
460	121
460	122
461	123
461	124
462	125
463	126
463	127
464	128
464	129
465	130
466	131
466	132
467	133
467	134
468	135
468	136
469	137
470	138
470	139
471	140
471	141
472	142
473	143
474	144
474	145
475	146
476	147
477	148
477	149
478	150
479	151
480	152
481	153
481	154
482	155
483	156
483	157
484	158
485	159
486	160
486	161
487	162
488	163
488	164
489	165
490	166
491	167
491	168
492	169
492	170
493	171
494	172
494	173
495	174
496	175
496	176
497	177
497	178
498	179
499	180
499	181
